author,is_other,is_uk,is_us,nationality,reviews,uklist,uslists,salesevidence,raw_num_vols,midcareer,num_vols,logvols,logsales,noisyprior,ratio,posterior,percentile,prestige
"Krunich, Milutin",1.0,0.0,0.0,serbian,0.0,0.0,0.0,0.0,6.0,1918.0,5.73,1.9065751436566365,0.0,0.14429102144386363,0.021439973468627582,0.21880808764013368,0.2619047619047619,0.34162779303499996
"Williams, William Carlos",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1937.0,5.71,1.9035989509835904,0.0,0.658051937138067,0.09807033340358673,0.21846329373974255,0.2594458438287154,0.8097141273430001
"Flynt, Josiah",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1900.0,5.7,1.9021075263969205,0.0,0.36815283992724596,0.05494818506376805,0.218290536089497,0.29333333333333333,0.436729189969
"Train, Elizabeth Phipps",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1896.0,5.7,1.9021075263969205,0.0,0.6485321073291498,0.09679583691479847,0.218290536089497,0.3055555555555556,0.40548182437200003
"Whishaw, Frederick",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,8.0,1896.0,5.7,1.9021075263969205,0.0,1.0181644083551482,0.15196483706793257,0.218290536089497,0.3055555555555556,0.27653468516
"Laxness, Halldor",1.0,0.0,0.0,is,1.0,0.0,0.0,0.0,4.0,1935.0,5.67,1.8976198599275322,0.0,0.2588140310887882,0.0388027033116624,0.21777081425735195,0.25485436893203883,0.674941627538
"Upward, Allen",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1909.0,5.62,1.890095369948917,0.0,0.08069549274021434,0.012189651471331471,0.21689975095606084,0.2622641509433962,0.703794580527
"Dickinson, Anna E",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1868.0,5.6,1.8870696490323797,0.0,0.25115264191219144,0.03805343059275628,0.21654961253909719,0.38979118329466356,0.520246579857
"Voynich, E. L",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,8.0,1901.0,5.59,1.8855533485144158,0.0,0.1518150172257296,0.023037180155649407,0.21637417416362384,0.28142589118198874,0.668629806889
"Stoll, Dennis Gray",1.0,0.0,0.0,au,0.0,0.0,0.0,0.0,3.0,1947.0,5.54,1.8779371654691073,0.0,0.47059360611919443,0.07195620888672698,0.21549326967514434,0.2517241379310345,0.7217757305500001
"Allardyce, Alexander",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,7.0,1877.0,5.52,1.8748743759385615,0.0,0.8394500266265864,0.12875000408383228,0.21513916548559048,0.3463035019455253,0.263885977725
"Schubin, Ossip",1.0,0.0,0.0,austrian,0.0,0.0,0.0,0.0,7.0,1889.0,5.46,1.8656293177945105,0.0,0.6545648440630332,0.1013258272543395,0.21407082360803134,0.3247706422018349,0.403851329121
"Bothmer, Marie",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1870.0,5.43,1.860974538249528,0.0,0.36617343945299863,0.05694765776874007,0.21353323451833306,0.3825503355704698,0.530882578424
"Cotterell, Geoffrey",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1945.0,5.35,1.8484548129046001,0.0,0.7724469391839087,0.1216451872730565,0.2120883868173689,0.25609756097560976,0.60672140501
"Butler, Gerald",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1945.0,5.35,1.8484548129046001,0.0,0.46054476783761006,0.07252673509253701,0.2120883868173689,0.25609756097560976,0.459399846008
"Hawes, Charles Boardman",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,5.0,1923.0,5.25,1.8325814637483102,0.0,0.4391684283518529,0.07026694853629646,0.21025891022892518,0.2518518518518518,0.507970761795
"Hornblower, Jane Elizabeth Roscoe",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1854.0,5.23,1.8293763327993617,0.0,0.9385067786805927,0.15064314264535997,0.20988984735775584,0.39864864864864863,0.390699663604
"Stribling, T.S",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,5.0,1921.0,5.22,1.827769906751088,0.0,0.3592477107571091,0.057756866681207254,0.20970491624162926,0.24100719424460432,0.637335392246
"Eyton, John Seymour",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1929.0,5.16,1.8180767775454285,0.0,0.4496098983653211,0.07298861986450018,0.20858969729899732,0.23809523809523808,0.200749158868
"Butler, Samuel",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,6.0,1872.0,5.14,1.814824742159051,0.0,0.13370999721463991,0.021776872510527675,0.20821579793309447,0.3651804670912951,0.688018536364
"Mathews, Joanna Hooe",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1872.0,5.14,1.814824742159051,0.0,0.8768208491133418,0.14280469855266154,0.20821579793309447,0.3651804670912951,0.410947789696
"Brierley, Benjamin",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1873.0,5.08,1.8050046959780757,0.0,0.17671833987317215,0.029065516426508578,0.20708755414826943,0.3541666666666667,0.5035402318595
"Underwood, Charlotte",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1944.0,5.07,1.803358605071407,0.0,0.5274516078786032,0.0868948283160796,0.20689855263166265,0.24561403508771928,0.698419453496
"De Jongh, Bertha",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1874.0,5.04,1.7984040119467235,0.0,0.19013528623782106,0.031479352026129316,0.20632988873015615,0.3399602385685885,0.509687601294
"Reade, Compton",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1874.0,5.04,1.7984040119467235,0.0,0.7268529417621113,0.12033989102021711,0.20632988873015615,0.3399602385685885,0.593936947831
"Howe, Mary A",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1864.0,5.01,1.7934247485471162,0.0,0.2141433183130363,0.0356311677725518,0.20575872295364486,0.36476426799007444,0.321785807732
"Adams, John Turvill",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1859.0,4.94,1.7817091333745536,0.0,0.5644078789185291,0.09501816143409579,0.20441617953898364,0.3788300835654596,0.471511079467
"Cornwallis, Kinahan",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1859.0,4.94,1.7817091333745536,0.0,0.41570009372246025,0.06998318076135694,0.20441617953898364,0.3788300835654596,0.414984440593
"Hough, Frank O",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1941.0,4.86,1.7681496035889213,0.0,0.3827886848460436,0.06532230116826683,0.20286477827221597,0.2391304347826087,0.131759467886
"Stein, Gertrude",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1941.0,4.86,1.7681496035889213,0.0,0.041301524157833655,0.007048041665159327,0.20286477827221597,0.2391304347826087,0.647825534249
"Viles, Edward",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1866.0,4.82,1.7613002617433464,0.0,0.16457369484347648,0.028277267155236506,0.20208215424376466,0.3556085918854415,0.317897219966
"Skene, Felicia",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1866.0,4.82,1.7613002617433464,0.0,0.3716742002102071,0.06386154642787063,0.20208215424376466,0.3556085918854415,0.478594892205
"Evans, Marguerite Florence Jervis Barclay",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1926.0,4.76,1.7509374747078,0.0,0.46547496814647427,0.08081162641431845,0.20089944689352562,0.23689320388349513,0.479920694654
"Curran, Dale",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1940.0,4.64,1.7298840655099674,0.0,0.14870580147031692,0.02636627685643917,0.19850192861885316,0.22849462365591397,0.581656622529
"Eiker, Mathilde",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1925.0,4.64,1.7298840655099674,0.0,0.6903140715975624,0.12239611198538342,0.19850192861885316,0.2387218045112782,0.23764700125799998
"Barretto, Larry",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1925.0,4.64,1.7298840655099674,0.0,0.31128252422209635,0.05519193691881141,0.19850192861885316,0.2387218045112782,0.470397365863
"Fox-Davies, Arthur Charles",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,6.0,1907.0,4.62,1.7263316639055997,0.0,0.08576046979642368,0.015259870070538022,0.19809811743809677,0.24714828897338403,0.204516589268
"Rayne, M. L",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1879.0,4.62,1.7263316639055997,0.0,0.30543421661813835,0.05434772537689295,0.19809811743809677,0.31843575418994413,0.325720205066
"Jerrold, Blanchard",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1869.0,4.53,1.7101878155342434,0.0,1.0625017428322099,0.1921341307110687,0.19626576661026787,0.3506787330316742,0.536175761522
"Hemyng, Bracebridge",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1869.0,4.53,1.7101878155342434,0.0,0.20363661956940698,0.036823981838952434,0.19626576661026787,0.3506787330316742,0.31768180034000004
"Bradley, Mary E",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1870.0,4.52,1.7083778602890038,0.0,0.212672673627763,0.038527658265899094,0.19606062256132617,0.348993288590604,0.45630845669799996
"Clemmer, Mary",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1870.0,4.52,1.7083778602890038,0.0,1.1016024481309974,0.19956566089329664,0.19606062256132617,0.348993288590604,0.577963106762
"Trumbull, Annie Eliot",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,6.0,1903.0,4.4,1.6863989535702288,0.0,0.35450931496083166,0.06564987314089475,0.1935743105900437,0.26014760147601473,0.5192178659619999
"Murry, John Middleton",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,4.0,1924.0,4.38,1.682688374173693,0.0,0.20393634296038404,0.03790638344988551,0.193155461623402,0.22676579925650558,0.598962282332
"Holmes, Richard S",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1913.0,4.37,1.6808279085207734,0.0,0.40871129853840693,0.07611011145966609,0.19294555333512775,0.23626373626373626,0.189367526211
"Greenough, Richard S., Mrs",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1872.0,4.28,1.6639260977181702,0.0,0.02902105508261388,0.00549641194746475,0.19104172868649,0.3333333333333333,0.473092520854
"Eldershaw, M. Barnard",1.0,0.0,0.0,au,0.0,0.0,0.0,0.0,3.0,1937.0,4.28,1.6639260977181702,0.0,0.7808972987436398,0.1478972156711439,0.19104172868649,0.2141057934508816,0.695796668315
"Shand, Alexander Innes",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,5.0,1872.0,4.28,1.6639260977181702,0.0,1.064644914115246,0.2016372943400087,0.19104172868649,0.3333333333333333,0.545646369947
"Salminen, Sally",1.0,0.0,0.0,fi,0.0,0.0,0.0,0.0,3.0,1937.0,4.28,1.6639260977181702,0.0,0.07457306054880525,0.014123685710000992,0.19104172868649,0.2141057934508816,0.615943167916
"Sitwell, Edith",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1937.0,4.28,1.6639260977181702,0.0,0.8157043949923005,0.15448946874854175,0.19104172868649,0.2141057934508816,0.902047095464
"Rollins, Kathleen",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1935.0,4.25,1.6582280766035324,0.0,0.7714184065376556,0.14693683934050583,0.19040120086098242,0.20631067961165048,0.14422767511
"Peterson, Charles J",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1852.0,4.21,1.6505798557652755,0.0,0.07741992718318755,0.01485987086049665,0.18954250181297705,0.3490909090909091,0.360770136216
"Brown, George Douglas",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,6.0,1901.0,4.19,1.6467336971777973,0.0,0.22781506687985162,0.04389500325237988,0.18911114017760816,0.2589118198874296,0.713044603319
"Gibson, Charles B",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,4.0,1854.0,4.19,1.6467336971777973,0.0,0.02581366253287838,0.0049737307385122114,0.18911114017760816,0.33783783783783783,0.4019358938635
"Russell, Martha",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1854.0,4.19,1.6467336971777973,0.0,0.8424470103405415,0.16232119659740682,0.18911114017760816,0.33783783783783783,0.342331298504
"Cartwright, Robert",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1854.0,4.19,1.6467336971777973,0.0,0.7901401852929737,0.1522428102683957,0.18911114017760816,0.33783783783783783,0.555510121083
"Harband, Beatrice M",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1901.0,4.19,1.6467336971777973,0.0,0.9055724923278623,0.17448410256798888,0.18911114017760816,0.2589118198874296,0.33835634443499996
"Brighouse, Harold",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1922.0,4.18,1.6448050562713916,0.0,0.1616392737387927,0.03120449299976693,0.18889495356206198,0.209009009009009,0.735106891344
"Gabriel, Gilbert W",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1922.0,4.18,1.6448050562713916,0.0,0.07149591888790274,0.013802300943610568,0.18889495356206198,0.209009009009009,0.5089171433209999
"Kingsbury, Carl Louis",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1910.0,4.15,1.6389967146756448,0.0,0.48639909372372886,0.09444642596577259,0.1882443609514049,0.22905027932960895,0.151167369613
"Blagden, Isa",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1861.0,4.13,1.6351056591826783,0.0,0.9037458177946539,0.176168775398568,0.1878089305464192,0.33156498673740054,0.395777042951
"Warburton, Eliot",0.0,1.0,0.0,ir,0.0,0.0,0.0,0.0,4.0,1850.0,4.11,1.631199404215613,0.0,0.43594001486499984,0.08531115750782775,0.18737213100273503,0.32061068702290074,0.44451956799599995
"Wood, Clement",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1920.0,4.08,1.6253112615903906,0.0,0.6652425000282148,0.13095324803705016,0.18671435030107977,0.20255474452554745,0.480398606442
"Dering, Edward Heneage",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1875.0,4.06,1.6213664832993742,0.0,0.0825612225794547,0.016316447150089862,0.18627409934015882,0.30177514792899407,0.73808073941
"Butler, William Allen",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1876.0,4.03,1.6154199841116479,0.0,0.18675989877277097,0.03712920452738985,0.18561111062348654,0.2964426877470356,0.28962281219700003
"Christiansen, Sigurd Wesley",1.0,0.0,0.0,no,0.0,0.0,0.0,0.0,3.0,1933.0,4.01,1.6114359150967734,0.0,0.17367985743303657,0.034666638210186944,0.1851673669056739,0.19148936170212766,0.523926585171
"Mitchell, James Leslie",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1933.0,4.01,1.6114359150967734,0.0,0.03877047632290462,0.007738618028523876,0.1851673669056739,0.19148936170212766,0.565720606202
"Knapp, Adeline",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1908.0,3.99,1.6074359097634274,0.0,0.37875347037335755,0.07590249907281714,0.18472221436101297,0.22598870056497175,0.14743725031500002
"Lloyd, Jessie Sale",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1877.0,3.94,1.597365331199831,0.0,0.14008448034253623,0.02835718225557414,0.18360312488406458,0.28793774319066145,0.293854153977
"Christie-Murray, David",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1880.0,3.9,1.589235205116581,0.0,0.016526187191316957,0.0033726912635340723,0.1827014112833008,0.29080675422138835,0.491086582186
"Lander, Meta",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1865.0,3.89,1.5871923034867808,0.0,1.0851573840308049,0.22191357546642224,0.18247508095125836,0.30843373493975906,0.370725750074
"Rodker, John",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1929.0,3.87,1.5830939370944985,0.0,0.9506973129187813,0.19521505398742944,0.18202133185610853,0.19047619047619047,0.7886394659489999
Maria,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1866.0,3.86,1.5810384379124023,0.0,0.1437944907356459,0.02958734377276665,0.18179391133511755,0.3054892601431981,0.231838165826
"Copping, Arthur E",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,5.0,1907.0,3.85,1.5789787049493917,0.0,0.3057988929288623,0.06305131812966233,0.18156612565516028,0.2224334600760456,0.485377314879
"Butt, Beatrice May",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,5.0,1879.0,3.85,1.5789787049493917,0.0,0.36796669319078845,0.07586942127645123,0.18156612565516028,0.2849162011173184,0.495333369076
"Linskill, Mary",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1887.0,3.83,1.5748464676644813,0.0,0.010684586535387995,0.002212129717471635,0.18110945527102015,0.2681564245810056,0.664183503691
"Veley, Margaret",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1887.0,3.83,1.5748464676644813,0.0,0.02291221154436824,0.004743729098212886,0.18110945527102015,0.2681564245810056,0.682903591407
"Macdougall, Arthur Raymond",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1949.0,3.77,1.5623463049002497,0.0,0.21933258849566195,0.04598167473703605,0.17973058755002566,0.16917293233082706,0.177508371083
"Powers, J.F",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,2.0,1947.0,3.69,1.5454325824581878,0.0,0.6085469081848665,0.12975413820572848,0.17787116115016993,0.17586206896551723,0.558493351223
"Meekins, Lynn Roby",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,5.0,1903.0,3.66,1.5390154481375546,0.0,1.1926935754708559,0.2559428273542609,0.17716762147575502,0.23062730627306274,0.17960195473700002
"Kennedy, Bart",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1899.0,3.64,1.534714366238164,0.0,0.17364754028858165,0.03742403885529776,0.17669667937404568,0.23709369024856597,0.811045395158
"Leigh, Alfred",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1870.0,3.62,1.5303947050936475,0.0,0.15790656391864086,0.03417890993909975,0.17622419591211555,0.3042505592841163,0.615076183464
"Chaplin, Jane Dunbar",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1870.0,3.62,1.5303947050936475,0.0,0.38847830157579366,0.084086212462293,0.17622419591211555,0.3042505592841163,0.42596620988899997
"Myers, Elizabeth",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,2.0,1946.0,3.58,1.5216989981260935,0.0,0.5887410824007973,0.1285460878604361,0.17527457432658136,0.18446601941747573,0.582790959271
H. D,0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1926.0,3.57,1.5195132049061133,0.0,0.5765165079520996,0.12615240874225375,0.1750361935925562,0.1883495145631068,0.385591665067
"Adderley, James Granville",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1894.0,3.54,1.5129270120532565,0.0,0.07860589513150147,0.017314073817511336,0.17431869504633113,0.2437137330754352,0.377199313742
"Jepson, Selwyn",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1925.0,3.48,1.4996230464268938,0.0,0.06419612110810435,0.014329491318773292,0.17287300600060115,0.18796992481203006,0.308688645536
"Palgrave, William Gifford",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,4.0,1872.0,3.42,1.4861396960896067,0.0,0.2646151433430224,0.05986767948937158,0.17141288182081366,0.28662420382165604,0.5775800897765
"Kip, Leonard",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1873.0,3.38,1.4770487243883548,0.0,0.9934525205541801,0.22681564396214157,0.17043133828312346,0.2791666666666667,0.529878850618
"Strong, Anna Louise",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1943.0,3.38,1.4770487243883548,0.0,0.33355332764001866,0.07615372777169375,0.17043133828312346,0.18285714285714286,0.282499453763
"Leonowens, Anna Harriette",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,4.0,1873.0,3.38,1.4770487243883548,0.0,0.801469883843821,0.1829839917451646,0.17043133828312346,0.2791666666666667,0.423118598165
"Gift, Theo",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,4.0,1875.0,3.25,1.4469189829363254,0.0,0.01126300116162457,0.0026501179203822518,0.16719553956659175,0.26627218934911245,0.504795620544
"Löhrke, Eugene",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,2.0,1941.0,3.24,1.4445632692438664,0.0,0.23643462062571632,0.0557628822230463,0.16694368730584033,0.1766304347826087,0.443065041205
"Hubbard, Margaret Ann",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1941.0,3.24,1.4445632692438664,0.0,0.26355047202317083,0.06215813019414406,0.16694368730584033,0.1766304347826087,0.353809768334
"Heighway, Osborn W. Trenery",1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,3.0,1853.0,3.23,1.4422019930581866,0.0,0.1384301569960928,0.03272580543642855,0.16669140900208843,0.281786941580756,0.4386139984565
"Newell, Charles Martin",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1881.0,3.23,1.4422019930581866,0.0,0.5779083478695627,0.13662135883441198,0.16669140900208843,0.25464684014869887,0.38504867282300004
"Bowles, Thomas Gibson",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1883.0,3.18,1.430311246536665,0.0,0.20150126032794405,0.04820604314065648,0.16542358855573427,0.25225225225225223,0.429503405168
"Carter, Robert S",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1855.0,3.15,1.423108334242607,0.0,0.09411291627211914,0.022677811149908224,0.1646577134291404,0.2916666666666667,0.225801002079
"Gwynne, Talbot",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1852.0,3.15,1.423108334242607,0.0,0.14985235276702952,0.0361090006667541,0.1646577134291404,0.2872727272727273,0.33126496500999997
"Bullard, A. T. J",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1854.0,3.14,1.420695787837223,0.0,0.3298968429426713,0.07968522776393025,0.16440155123376332,0.27364864864864863,0.434010555012
"Haldeman-Julius, Emanuel and Anna Marcet",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1921.0,3.13,1.4182774069729414,0.0,0.9748786772586375,0.23604810587376213,0.16414495192442743,0.17805755395683454,0.677982291733
"Sanborn, Gertrude",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1922.0,3.13,1.4182774069729414,0.0,0.012797804407050476,0.003098741987179292,0.16414495192442743,0.1783783783783784,0.410587453759
"Buxton, B. H",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1880.0,3.12,1.415853163361435,0.0,0.9335079462618596,0.22657959860724747,0.16388791437287395,0.2570356472795497,0.251724656177
"Gowing, Aylmer",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1880.0,3.12,1.415853163361435,0.0,0.22385361697818745,0.05433340217917171,0.16388791437287395,0.2570356472795497,0.218599599731
"Valentine, L",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1880.0,3.12,1.415853163361435,0.0,0.3313129969263946,0.08041577595300839,0.16388791437287395,0.2570356472795497,0.206018245929
"Putnam, Mary Lowell",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,3.0,1861.0,3.09,1.4085449700547104,0.0,0.44967310910702735,0.10994452545404092,0.1631141609234953,0.26525198938992045,0.6955855264290001
"Sugrue, Thomas",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1940.0,3.09,1.4085449700547104,0.0,0.5409814030342647,0.13226929169541923,0.1631141609234953,0.1639784946236559,0.483630154845
"Whitney, Janet",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1940.0,3.09,1.4085449700547104,0.0,0.23279048547336928,0.05691698911329322,0.1631141609234953,0.1639784946236559,0.577794377376
"Radecliffe, Noell",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1861.0,3.09,1.4085449700547104,0.0,0.18864023113468717,0.04612230590090151,0.1631141609234953,0.26525198938992045,0.334381520317
"Gaskell, Catherine Milnes",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,4.0,1907.0,3.08,1.4060969884160703,0.0,0.22221779366184752,0.054465145505354785,0.16285535904192813,0.19961977186311788,0.5298297417310001
"Cochran, Louis",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,2.0,1939.0,3.08,1.4060969884160703,0.0,1.0024142529421018,0.24568976787796615,0.16285535904192813,0.15649867374005305,0.322310691154
"Luke, Jemima Thompson",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1851.0,3.06,1.4011829736136414,0.0,0.0693182386237145,0.01707345778909224,0.16233642229904693,0.26591760299625467,0.323672488058
"Dalrymple, J. Elphinstone",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,3.0,1851.0,3.06,1.4011829736136414,0.0,0.7800714578244425,0.19213582705035528,0.16233642229904693,0.26591760299625467,0.48374096806500005
"Deprend, Jeffrey",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1920.0,3.06,1.4011829736136414,0.0,0.6060245357935052,0.14926712704273526,0.16233642229904693,0.16605839416058393,0.39091372691200005
"Tindal, Henrietta Euphemia",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1856.0,3.05,1.3987168811184478,0.0,0.13195178339694796,0.03258068725850567,0.16207628512969852,0.2694610778443114,0.5718487882419999
"Sawyer, Caroline M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1862.0,2.98,1.3812818192963463,0.0,0.39314916529467564,0.09878119731022,0.1602427319685889,0.24742268041237114,0.126201762404
"Owen, Octavius Freire",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1859.0,2.96,1.3762440252663892,0.0,0.25566919371054014,0.06456292770468186,0.15971477657113126,0.25348189415041783,0.31542545806899996
"Dowie, Ménie Muriel",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,4.0,1892.0,2.96,1.3762440252663892,0.0,0.4368904048846999,0.11032585981936865,0.15971477657113126,0.22796934865900384,0.790862942879
"Barrowcliffe, A. J",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1859.0,2.96,1.3762440252663892,0.0,1.3306015727068239,0.3360104981582889,0.15971477657113126,0.25348189415041783,0.563721092906
"Watson, Robert",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1919.0,2.94,1.3711807233098425,0.0,0.3206476016279044,0.08138264000708234,0.15918498902597752,0.1618181818181818,0.22915242984700002
"Comstock, Sarah",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,3.0,1919.0,2.94,1.3711807233098425,0.0,0.8493251692139229,0.2155647637598789,0.15918498902597752,0.1618181818181818,0.5120282365150001
"Smith, Arthur Cosslett",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1903.0,2.93,1.3686394258811698,0.0,0.26225608045257454,0.06673182708716908,0.15891940519179734,0.1974169741697417,0.478830688803
"Davis, Norah",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1905.0,2.93,1.3686394258811698,0.0,0.09408001767155415,0.023938935794288588,0.15891940519179734,0.18929254302103252,0.716560941143
"Capes, J. M",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,3.0,1868.0,2.8,1.33500106673234,0.0,0.4053480672849063,0.10667054402234377,0.15542435863201184,0.24361948955916474,0.42041372688900003
