word,docfreq
cottage,38
faculties,38
grow,38
was-sought,38
replaced,38
engagement,38
was-shot,38
works,38
quiet,38
was-facing,38
was-occupied,38
awaited,38
was-accused,38
cabin,38
impression,37
away,37
robe,37
recovery,37
was-escaped,37
action,37
followers,37
custom,37
ring,37
firm,37
awakened,37
lord,37
studies,37
garments,37
flashed,37
affected,37
abode,37
narrative,37
hinted,37
genius,37
spare,37
instructions,37
sits,37
personality,37
composure,37
packed,37
rival,37
faltered,37
was-reassured,37
was-wounded,37
toes,37
was-arrested,37
was-bored,37
permit,37
preparations,37
pistol,37
encouraged,37
attentions,37
eagerness,37
was-stirred,37
recover,37
vanity,37
belief,36
'm,36
was-offended,36
fainted,36
innocent,36
marched,36
performed,36
guide,36
completed,36
defence,36
circumstances,36
ill,36
embrace,36
was-say,36
innocence,36
was-aroused,36
sniffed,36
ways,36
was-remind,36
was-ignored,36
stranger,36
was-read,36
panted,36
prospects,36
bones,36
was-instructed,36
retreat,36
destiny,36
refrain,36
gazing,36
about,36
avoid,36
was-welcomed,36
tones,36
approaching,36
roared,36
intelligence,36
tucked,36
suspect,36
comfort,35
approved,35
bearing,35
scrambled,35
claimed,35
reception,35
sentence,35
behaved,35
learning,35
deceived,35
was-having,35
past,35
earned,35
drop,35
was-attached,35
undertook,35
grace,35
bonnet,35
was-provided,35
familiar,35
cold,35
resentment,35
perceive,35
recoiled,35
was-bore,35
corner,35
quit,35
bow,35
unconscious,35
now,35
was-helping,35
crawled,35
was-face,35
fumbled,35
provided,35
uneasiness,35
terror,35
confession,35
shake,35
kneeling,35
luck,35
wrists,35
was-terrified,35
was-fixed,34
ribs,34
scanned,34
sleeves,34
was-seek,34
profession,34
horses,34
talks,34
impatience,34
discovery,34
fly,34
was-convince,34
agony,34
absent,34
convinced,34
eager,34
was-concerning,34
cross,34
lent,34
walks,34
disposed,34
was-dismissed,34
was-destined,34
again,34
indifferent,34
was-reminding,34
spat,34
credit,34
was-awaited,34
amazement,34
assisted,34
tie,34
was-run,34
express,34
judge,34
succeed,34
embarrassment,34
alarm,34
blouse,34
deemed,34
reckoned,34
was-leading,33
rank,33
was-need,33
acting,33
was-exhausted,33
was-repeated,33
observe,33
reappeared,33
was-turn,33
ship,33
interests,33
serious,33
was-suspected,33
was-finding,33
was-awaiting,33
moments,33
waistcoat,33
chief,33
unhappy,33
attend,33
was-enabled,33
ankles,33
embarrassed,33
rifle,33
choked,33
stock,33
conducted,33
bestowed,33
hugged,33
dismounted,33
was-has,33
was-perceived,33
was-support,33
prayers,33
resigned,33
opinions,33
was-believe,33
rooms,33
submitted,33
uneasy,33
dancing,33
was-wrapped,33
fed,33
wrath,33
agent,33
lack,33
spine,33
instinct,33
energy,33
older,33
answers,33
puts,33
discussed,33
song,33
hate,32
was-congratulated,32
sailed,32
agree,32
supported,32
rejoiced,32
was-patted,32
was-beat,32
reasons,32
breathe,32
impatient,32
instructed,32
dance,32
entering,32
kiss,32
counsel,32
scratched,32
was-shoot,32
shoved,32
expecting,32
leading,32
seeking,32
pause,32
vowed,32
was-encouraged,32
prisoner,32
was-deserted,32
fire,32
was-charged,32
creature,32
hero,32
proposal,32
cell,32
protection,32
advantage,32
was-needed,32
was-absorbed,32
was-gasped,32
losing,32
clenched,32
tent,32
was-miss,32
was-inspired,32
strained,32
invitation,32
member,32
'd,32
gift,32
prefer,32
crouched,32
figured,32
attachment,32
was-sending,32
inclined,32
wealth,32
appreciated,32
sound,32
disappointed,32
clever,32
that,32
identity,32
was-regard,32
uniform,32
was-drawing,31
accompany,31
brains,31
throwing,31
sufferings,31
news,31
marvelled,31
was-hurried,31
lodgings,31
slip,31
envied,31
hotel,31
evening,31
leaves,31
was-caused,31
food,31
temple,31
dog,31
adventures,31
bid,31
was-finished,31
busied,31
turns,31
furious,31
army,31
saluted,31
attire,31
was-swept,31
was-carrying,31
income,31
dried,31
planted,31
was-motioned,31
crazy,31
shed,31
rich,31
thing,31
was-involved,31
overcoat,31
was-admired,31
occupation,31
attack,31
ejaculated,31
responsible,31
handle,31
eating,31
deal,31
guilt,31
talents,31
possess,31
antagonist,31
pictured,31
using,31
knowing,31
bill,30
card,30
observation,30
sentiments,30
trip,30
was-suited,30
adventure,30
stories,30
calculated,30
wanting,30
was-draw,30
sprung,30
wit,30
telephoned,30
drifted,30
proceed,30
hurry,30
sped,30
attendant,30
moustache,30
was-shaken,30
was-deprived,30
forefinger,30
dwelled,30
was-hugged,30
amused,30
excited,30
winked,30
finish,30
miss,30
stripped,30
farm,30
crushed,30
was-restored,30
visitors,30
whistled,30
laboured,30
angel,30
was-confronted,30
was-suffered,30
was-desired,30
restrain,30
attempts,30
was-haunted,30
drawing,30
acquainted,30
band,30
palms,30
pitied,30
obtain,30
trunk,30
notes,30
resembled,30
appeal,30
patron,30
cares,30
commands,30
blamed,30
swam,30
motives,30
relieved,30
represented,30
style,30
was-escorted,29
lain,29
was-beheld,29
was-marrying,29
was-overcome,29
bread,29
handled,29
collapsed,29
welcome,29
argument,29
handsome,29
created,29
curious,29
chanced,29
intent,29
hearers,29
whole,29
headed,29
was-buried,29
startled,29
was-removed,29
despair,29
was-began,29
professed,29
appointment,29
worry,29
cool,29
was-preferred,29
was-pick,29
was-ejaculated,29
grumbled,29
was-guided,29
appealed,29
lawyer,29
was-disgusted,29
height,29
widow,29
game,29
unwilling,29
reaction,29
saddle,29
was-hate,29
climb,29
was-keeping,29
freedom,29
motive,29
relatives,29
was-introduce,29
was-assure,29
tugged,29
memories,29
giggled,29
communicated,28
dislike,28
pardon,28
surrendered,28
was-believed,28
was-lose,28
strike,28
was-pulling,28
braced,28
was-studied,28
whipped,28
ridden,28
was-accepted,28
theory,28
whisper,28
volunteered,28
was-getting,28
plucked,28
connexion,28
yield,28
expectations,28
late,28
practised,28
yawned,28
was-invite,28
training,28
pencil,28
brother-in-law,28
was-wished,28
folly,28
lessons,28
was-embarrassed,28
persuade,28
successful,28
fame,28
revenge,28
was-walked,28
fortunes,28
borrowed,28
sauntered,28
staff,28
wisdom,28
experiences,28
horror,28
explanation,28
struggling,28
re,28
was-'m,28
pointing,28
hates,28
following,28
was-named,28
heir,28
practice,28
assurance,28
resources,28
response,28
was-fit,28
hears,28
officer,28
exhibited,28
hissed,28
reserve,28
was-surprise,28
helping,28
knuckles,28
composed,28
conceal,28
inquiry,28
mate,28
handwriting,28
comfortable,28
was-depressed,28
conveyed,27
was-responded,27
adjusted,27
was-round,27
possessions,27
type,27
faults,27
moods,27
spun,27
dipped,27
was-missed,27
sensible,27
same,27
heaved,27
excused,27
suspicion,27
was-growled,27
charged,27
coloured,27
crew,27
add,27
finding,27
unlocked,27
boys,27
spared,27
reproached,27
fastened,27
accused,27
energies,27
fellows,27
laughs,27
was-recalled,27
alluded,27
